date,year,month,day,time,season,time_period,borough,location_type,event_type,category,attendance,kids_friendly,senior_friendly,adults_only
2021-09-02,2021,Sep,2,19:00:00,Fall,Night,Manhattan,Pool,Agency Produced Event,Nature,4,TRUE,TRUE,FALSE
2021-09-07,2021,Sep,7,23:30:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,16:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,68,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,14:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-08-28,2021,Aug,28,12:00:00,Summer,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-01,2021,Sep,1,00:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,19:00:00,Fall,Night,Bronx,Playground,Agency Produced Event,Arts/Culture,15,TRUE,TRUE,FALSE
2021-08-07,2021,Aug,7,00:30:00,Summer,Midnight,Bronx,Park,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,14:30:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,15,FALSE,FALSE,TRUE
2021-08-27,2021,Aug,27,00:00:00,Summer,Midnight,Bronx,Park,Community Based Event,Mobile Unit,25,FALSE,TRUE,FALSE
2021-09-11,2021,Sep,11,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,00:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,16:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,19:00:00,Fall,Night,Bronx,Playground,Local Event,Arts/Culture,11,TRUE,FALSE,FALSE
2021-09-10,2021,Sep,10,19:00:00,Fall,Night,Manhattan,Park,Community Based Event,Arts/Culture,150,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,00:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,200,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,23:30:00,Fall,Midnight,Queens,Park,Community Based Event,Mobile Unit,155,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,23:30:00,Fall,Midnight,Queens,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,16:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Arts/Culture,20,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,23:30:00,Fall,Midnight,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,23:30:00,Fall,Midnight,Queens,Playground,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-09-13,2021,Sep,13,19:00:00,Fall,Night,Manhattan,Playground,Community Based Event,Arts/Culture,7,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,110,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,10,TRUE,TRUE,FALSE
2021-09-12,2021,Sep,12,00:00:00,Fall,Midnight,Staten Island,Other,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2021-09-12,2021,Sep,12,00:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,185,TRUE,TRUE,FALSE
2021-09-01,2021,Sep,1,00:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-14,2021,Sep,14,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-02,2021,Sep,2,00:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-02,2021,Sep,2,12:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-05,2021,Sep,5,00:00:00,Fall,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-08,2021,Sep,8,23:30:00,Fall,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,00:00:00,Fall,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-09-04,2021,Sep,4,00:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,00:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-12,2021,Sep,12,00:00:00,Fall,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-09-10,2021,Sep,10,23:30:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-09,2021,Sep,9,23:30:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-12,2021,Sep,12,23:30:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,23:30:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,130,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2021-09-11,2021,Sep,11,04:00:00,Fall,Midnight,Bronx,Recreation Center,Community Based Event,Family Festival,240,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,185,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,19:00:00,Fall,Night,Bronx,Playground,Agency Produced Event,Arts/Culture,2,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,14:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-09-15,2021,Sep,15,19:00:00,Fall,Night,Bronx,Playground,Local Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,65,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,23:30:00,Fall,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,70,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,7,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,23:30:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,14:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Family Festival,485,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,14,FALSE,FALSE,TRUE
2021-09-17,2021,Sep,17,19:00:00,Fall,Night,Manhattan,Park,Community Based Event,Arts/Culture,150,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,14:45:00,Fall,Afternoon,Bronx,School,Local Event,Nature,60,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,23:30:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,300,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,16:00:00,Fall,Afternoon,Manhattan,Playground,Community Based Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,23:30:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,125,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,15:00:00,Fall,Afternoon,Manhattan,Other,Community Based Event,Nature,150,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,16:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Family Festival,200,TRUE,TRUE,FALSE
2021-09-20,2021,Sep,20,19:00:00,Fall,Night,Manhattan,Playground,Community Based Event,Arts/Culture,3,TRUE,TRUE,FALSE
2021-09-15,2021,Sep,15,23:30:00,Fall,Midnight,Queens,Park,Community Based Event,Mobile Unit,105,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,23:00:00,Fall,Midnight,Queens,Other,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,23:00:00,Fall,Midnight,Queens,Playground,Community Based Event,Mobile Unit,120,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,23:30:00,Fall,Midnight,Queens,Park,Community Based Event,Mobile Unit,33,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-09-22,2021,Sep,22,19:00:00,Fall,Night,Bronx,Playground,Agency Produced Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-09-22,2021,Sep,22,19:00:00,Fall,Night,Bronx,Playground,Local Event,Arts/Culture,8,TRUE,FALSE,FALSE
2021-09-19,2021,Sep,19,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,16,FALSE,FALSE,TRUE
2021-09-24,2021,Sep,24,19:00:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-22,2021,Sep,22,14:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-09-12,2021,Sep,12,15:00:00,Fall,Afternoon,Queens,Park,Community Based Event,Mobile Unit,16,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,19:00:00,Fall,Night,Queens,Other,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-16,2021,Sep,16,23:15:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-09-17,2021,Sep,17,23:15:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,14:00:00,Fall,Afternoon,Queens,Other,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-19,2021,Sep,19,23:15:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,23:15:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,75,TRUE,TRUE,FALSE
2021-09-23,2021,Sep,23,23:15:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,23:00:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,23:00:00,Fall,Midnight,Queens,Other,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,00:30:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-09-26,2021,Sep,26,14:00:00,Fall,Afternoon,Queens,Park,Community Based Event,Mobile Unit,23,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,20:00:00,Fall,Night,Bronx,Park,Community Based Event,Fitness,332,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,23:00:00,Fall,Midnight,Queens,Playground,Community Based Event,Mobile Unit,115,TRUE,TRUE,FALSE
2021-09-26,2021,Sep,26,16:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Family Festival,138,TRUE,TRUE,FALSE
2021-09-22,2021,Sep,22,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-09-23,2021,Sep,23,21:00:00,Fall,Night,Manhattan,Park,Community Based Event,Arts/Culture,6,TRUE,TRUE,FALSE
2021-09-28,2021,Sep,28,15:00:00,Fall,Afternoon,Bronx,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,19:00:00,Fall,Night,Manhattan,Park,Community Based Event,Arts/Culture,125,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,23:00:00,Fall,Midnight,Manhattan,Park,Community Based Event,Mobile Unit,276,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Mobile Unit,60,TRUE,TRUE,FALSE
2021-09-28,2021,Sep,28,19:00:00,Fall,Night,Bronx,Park,Agency Produced Event,Arts/Culture,15,TRUE,TRUE,FALSE
2021-09-29,2021,Sep,29,14:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,0,TRUE,FALSE,FALSE
2021-09-25,2021,Sep,25,16:00:00,Fall,Afternoon,Manhattan,Playground,Community Based Event,Arts/Culture,15,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,23:00:00,Fall,Midnight,Manhattan,Playground,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-09-28,2021,Sep,28,19:00:00,Fall,Night,Manhattan,Playground,Community Based Event,Arts/Culture,0,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-26,2021,Sep,26,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-09-29,2021,Sep,29,19:00:00,Fall,Night,Bronx,Playground,Local Event,Arts/Culture,18,TRUE,FALSE,FALSE
2021-09-29,2021,Sep,29,19:00:00,Fall,Night,Bronx,Playground,Agency Produced Event,Arts/Culture,8,TRUE,TRUE,FALSE
2021-09-29,2021,Sep,29,15:00:00,Fall,Afternoon,Bronx,Playground,Community Based Event,Mobile Unit,85,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,16,FALSE,FALSE,TRUE
2021-09-26,2021,Sep,26,23:00:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-09-30,2021,Sep,30,23:00:00,Fall,Midnight,Brooklyn,Playground,Community Based Event,Mobile Unit,40,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,16:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Nature,175,TRUE,TRUE,FALSE
2021-09-18,2021,Sep,18,23:30:00,Fall,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-09-24,2021,Sep,24,23:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-09-25,2021,Sep,25,23:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-10-03,2021,Oct,3,15:00:00,Fall,Afternoon,Queens,Playground,Community Based Event,Mobile Unit,38,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,15:00:00,Fall,Afternoon,Queens,Playground,Community Based Event,Mobile Unit,19,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,23:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,30,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,22:30:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,100,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,22:45:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,95,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,22:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,43,TRUE,TRUE,FALSE
2021-09-30,2021,Sep,30,22:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,55,TRUE,TRUE,FALSE
2021-09-30,2021,Sep,30,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,13,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,22:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,65,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,25,TRUE,TRUE,FALSE
2021-10-03,2021,Oct,3,00:00:00,Fall,Midnight,Staten Island,Park,Community Based Event,Mobile Unit,5,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,23:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,15,FALSE,TRUE,FALSE
2021-10-08,2021,Oct,8,14:30:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,15,FALSE,FALSE,TRUE
2021-10-10,2021,Oct,10,15:00:00,Fall,Afternoon,Staten Island,Park,Local Event,Nature,80,TRUE,TRUE,FALSE
2021-10-06,2021,Oct,6,19:00:00,Fall,Night,Bronx,Recreation Center,Community Based Event,Arts/Culture,22,TRUE,TRUE,FALSE
2021-10-06,2021,Oct,6,19:00:00,Fall,Night,Bronx,Park,Agency Produced Event,Arts/Culture,2,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,22:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,460,TRUE,TRUE,FALSE
2021-10-10,2021,Oct,10,22:30:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-11,2021,Oct,11,16:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,200,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,21:30:00,Fall,Night,Manhattan,Recreation Center,Agency Produced Event,Arts/Culture,41,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,22:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,28,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,17:00:00,Fall,Afternoon,Manhattan,Park,Community Based Event,Family Festival,116,TRUE,TRUE,FALSE
2021-10-07,2021,Oct,7,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,11,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,22:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,105,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,22:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Mobile Unit,88,TRUE,TRUE,FALSE
2021-10-13,2021,Oct,13,15:00:00,Fall,Afternoon,Bronx,Recreation Center,Community Based Event,Family Festival,30,TRUE,FALSE,FALSE
2021-10-13,2021,Oct,13,19:00:00,Fall,Night,Bronx,Recreation Center,Community Based Event,Arts/Culture,19,TRUE,TRUE,FALSE
2021-10-01,2021,Oct,1,23:00:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-02,2021,Oct,2,23:00:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,120,TRUE,TRUE,FALSE
2021-10-03,2021,Oct,3,23:00:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,90,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,22:45:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,45,TRUE,TRUE,FALSE
2021-10-09,2021,Oct,9,22:30:00,Fall,Night,Brooklyn,Playground,Community Based Event,Mobile Unit,70,TRUE,TRUE,FALSE
2021-10-10,2021,Oct,10,22:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,18,FALSE,FALSE,TRUE
2021-10-13,2021,Oct,13,19:00:00,Fall,Night,Bronx,Park,Agency Produced Event,Arts/Culture,10,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,16:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,120,TRUE,TRUE,FALSE
2021-10-09,2021,Oct,9,18:00:00,Fall,Night,Queens,Park,Agency Produced Event,Family Festival,54,TRUE,TRUE,FALSE
2021-10-14,2021,Oct,14,19:00:00,Fall,Night,Manhattan,Park,Community Based Event,Performance,180,TRUE,TRUE,FALSE
2021-10-14,2021,Oct,14,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,13,TRUE,TRUE,FALSE
2021-10-14,2021,Oct,14,22:00:00,Fall,Night,Manhattan,Park,Community Based Event,Performance,250,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,22:30:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Mobile Unit,215,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,04:00:00,Fall,Midnight,Manhattan,Recreation Center,Community Based Event,Fitness,25,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,18:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Performance,25,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,22:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,22:00:00,Fall,Night,Queens,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-20,2021,Oct,20,19:00:00,Fall,Night,Bronx,Park,Agency Produced Event,Arts/Culture,8,TRUE,TRUE,FALSE
2021-10-20,2021,Oct,20,19:00:00,Fall,Night,Bronx,Park,Agency Produced Event,Arts/Culture,19,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,15:30:00,Fall,Afternoon,Bronx,Park,Community Based Event,Arts/Culture,5,FALSE,FALSE,TRUE
2021-10-21,2021,Oct,21,17:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,4,FALSE,FALSE,TRUE
2021-10-22,2021,Oct,22,15:00:00,Fall,Afternoon,Bronx,Park,Agency Produced Event,Arts/Culture,12,FALSE,FALSE,TRUE
2021-10-17,2021,Oct,17,23:00:00,Fall,Midnight,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,10:30:00,Fall,Morning,Brooklyn,Park,Community Based Event,Mobile Unit,80,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,22:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,22:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,100,TRUE,TRUE,FALSE
2021-10-16,2021,Oct,16,22:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,21:30:00,Fall,Night,Manhattan,Park,Community Based Event,Arts/Culture,250,TRUE,TRUE,FALSE
2021-10-21,2021,Oct,21,22:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,35,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Arts/Culture,48,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Fitness,3,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,21:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Family Festival,100,TRUE,TRUE,FALSE
2021-10-22,2021,Oct,22,22:30:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,350,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,17:00:00,Fall,Afternoon,Manhattan,Playground,Community Based Event,Family Festival,475,TRUE,FALSE,FALSE
2021-10-23,2021,Oct,23,21:00:00,Fall,Night,Manhattan,Park,Community Based Event,Mobile Unit,350,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,20:00:00,Fall,Night,Queens,Park,Agency Produced Event,Nature,500,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,04:00:00,Fall,Midnight,Bronx,Park,Agency Produced Event,Family Festival,181,TRUE,TRUE,FALSE
2021-10-08,2021,Oct,8,23:00:00,Fall,Midnight,Bronx,Park,Community Based Event,Mobile Unit,20,TRUE,TRUE,FALSE
2021-10-09,2021,Oct,9,23:00:00,Fall,Midnight,Bronx,Playground,Community Based Event,Mobile Unit,15,TRUE,TRUE,FALSE
2021-10-15,2021,Oct,15,22:45:00,Fall,Night,Bronx,Park,Community Based Event,Mobile Unit,185,TRUE,TRUE,FALSE
2021-10-30,2021,Oct,30,17:00:00,Fall,Afternoon,Bronx,Recreation Center,Community Based Event,Family Festival,300,TRUE,TRUE,FALSE
2021-10-29,2021,Oct,29,21:00:00,Fall,Night,Bronx,Recreation Center,Local Event,Arts/Culture,90,TRUE,TRUE,FALSE
2021-10-30,2021,Oct,30,16:00:00,Fall,Afternoon,Queens,Park,Agency Produced Event,Family Festival,180,TRUE,TRUE,FALSE
2021-10-23,2021,Oct,23,22:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-24,2021,Oct,24,22:30:00,Fall,Night,Brooklyn,Park,Community Based Event,Mobile Unit,50,TRUE,TRUE,FALSE
2021-10-29,2021,Oct,29,22:30:00,Fall,Night,Brooklyn,Playground,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-30,2021,Oct,30,22:30:00,Fall,Night,Brooklyn,Playground,Community Based Event,Mobile Unit,0,TRUE,TRUE,FALSE
2021-10-27,2021,Oct,27,15:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,86,TRUE,FALSE,FALSE
2021-10-28,2021,Oct,28,15:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,17,TRUE,FALSE,FALSE
2021-10-28,2021,Oct,28,23:00:00,Fall,Midnight,Manhattan,Recreation Center,Community Based Event,Mobile Unit,75,TRUE,TRUE,FALSE
2021-10-29,2021,Oct,29,15:00:00,Fall,Afternoon,Manhattan,Recreation Center,Community Based Event,Family Festival,300,TRUE,FALSE,FALSE
2021-10-29,2021,Oct,29,19:00:00,Fall,Night,Manhattan,Recreation Center,Community Based Event,Family Festival,75,TRUE,TRUE,FALSE
